Date,Event-Code,Total-Rounds,Fighter_1,Fighter_2,F1_W,Decision - Split,F1_Knockdowns,F1_Significant-Strike-Land,F1_Significant-Strike-Attempt,F1_Total-Strikes-Land,F1_Total-Strikes-Attempt,F1_Takedown-Success,F1_Takedown-Land,F1_Control-Time-Sec,F2_Date,F2_W,F2_Knockdowns,F2_Significant-Strike-Land,F2_Significant-Strike-Attempt,F2_Total-Strikes-Land,F2_Total-Strikes-Attempt,F2_Takedown-Success,F2_Takedown-Land,F2_Control-Time-Sec,Knockdowns_Diff,Significant-Strike-Land_Diff,Significant-Strike-Attempt_Diff,Total-Strikes-Land_Diff,Total-Strikes-Attempt_Diff,Takedown-Success_Diff,Takedown-Land_Diff,Control-Time-Sec_Diff,Fight_ID,Judge-1-Name,Judge-1-Score,Judge-2-Name,Judge-2-Score,Judge-3-Name,Judge-3-Score,F1_media_votes,F2_media_votes,media_votes_draw,media_votes_count,media_votes_correct
2019-12-21,74fefd43f073cd2f,3,Aleksandar Rakic,Volkan Oezdemir,0,1,0,75,147,87,162,1,9,158,2019-12-21 00:00:00,1,0,63,144,118,199,0,0,32,0,-12,-3,31,37,-1,-9,-126,10794,Mark Collett,29-28,Anthony Dimitriou,29-28,Evan Field,28-29,7,1,0,8,True
2019-12-21,74fefd43f073cd2f,3,Kyung Ho Kang,Liu Pingyuan,1,1,0,20,40,108,153,3,7,743,2019-12-21 00:00:00,0,0,25,53,114,149,0,0,17,0,-5,-13,-6,4,3,7,726,10790,Ben Cartlidge,29-28,Evan Field,28-29,Paul Sutherland,30-27,6,0,0,6,True
2020-01-18,0c1773639c795466,3,Jj Aldrich,Sabina Mazo,0,1,0,58,144,69,156,0,0,3,2020-01-18 00:00:00,1,0,118,323,121,327,0,0,121,0,60,179,52,171,0,0,118,10821,Adalaide Byrd,29-28,Junichiro Kamijo,29-28,Chris Lee,28-29,8,6,0,14,True
2020-02-08,b26d3e3746fb4024,3,Andre Ewell,Jonathan Martinez,1,1,0,80,177,85,184,0,0,2,2020-02-08 00:00:00,0,0,66,142,74,151,0,3,90,0,14,35,11,33,0,-3,-88,10867,Danny Dealejandro,29-28,JJ Ferraro,28-29,Joe Soliz,30-27,0,13,0,13,True
2020-02-08,b26d3e3746fb4024,3,Andrea Lee,Lauren Murphy,0,1,0,104,267,107,271,0,3,37,2020-02-08 00:00:00,1,0,80,197,107,228,2,4,151,0,-24,-70,0,-43,2,1,114,10870,Danny Dealejandro,30-27,Chris Lee,28-29,Patrick Patlan,29-28,12,0,0,12,True
2020-02-08,b26d3e3746fb4024,3,James Krause,Trevin Giles,0,1,0,44,80,59,98,1,4,232,2020-02-08 00:00:00,1,0,71,148,88,167,0,0,219,0,27,68,29,69,-1,-4,-13,10872,JJ Ferraro,29-28,Patrick Patlan,28-29,Joe Soliz,29-28,2,7,2,11,True
2020-02-08,b26d3e3746fb4024,3,Dan Ige,Mirsad Bektic,1,1,0,43,88,64,117,1,2,54,2020-02-08 00:00:00,0,0,17,60,29,74,3,10,393,0,26,28,35,43,-2,-8,-339,10874,JJ Ferraro,29-28,Patrick Patlan,28-29,Marcos Rosales,29-28,10,1,2,13,True
2020-02-22,33b2f68ef95252e0,5,Dan Hooker,Paul Felder,1,1,0,122,221,133,234,1,5,305,2020-02-22 00:00:00,0,0,110,230,119,243,0,1,3,0,12,-9,14,-9,1,4,302,10928,Barry Foley,47-48,Howard Hughes,48-47,David Lethaby,48-47,4,12,1,17,True
2020-02-22,33b2f68ef95252e0,3,Brad Riddell,Magomed Mustafaev,1,1,1,38,72,60,97,1,1,122,2020-02-22 00:00:00,0,0,28,46,36,56,8,11,423,1,10,26,24,41,-7,-10,-301,10924,Howie Booth,29-28,Barry Foley,28-29,Luke Hill,29-28,5,4,2,11,True
2020-03-07,0b5b6876c2a4723f,3,Giga Chikadze,Jamall Emmers,1,1,0,38,122,40,125,0,0,20,2020-03-07 00:00:00,0,0,54,127,57,130,2,6,123,0,-16,-5,-17,-5,-2,-6,-103,10976,Eric Colon,29-28,Junichiro Kamijo,29-28,Tony Weeks,28-29,10,4,0,14,True
2020-03-07,0b5b6876c2a4723f,3,Alex Oliveira,Max Griffin,1,1,0,40,77,61,98,1,5,210,2020-03-07 00:00:00,0,0,23,50,62,96,2,3,333,0,17,27,-1,2,-1,2,-123,10981,Sal D'Amato,28-29,Dave Hagen,29-28,Chris Lee,29-28,12,5,0,17,True
2020-05-09,898337ef520fe4d3,3,Ryan Spann,Sam Alvey,1,1,0,51,115,52,116,2,7,181,2020-05-09 00:00:00,0,0,57,108,103,156,0,0,29,0,-6,7,-51,-40,2,7,152,11015,Sal D'Amato,29-28,Chris Lee,28-29,Dave Tirelli,29-28,15,3,0,18,True
2020-05-09,898337ef520fe4d3,3,Aleksei Oleinik,Fabricio Werdum,1,1,0,94,183,149,241,0,0,233,2020-05-09 00:00:00,0,0,53,83,70,101,3,7,235,0,41,100,79,140,-3,-7,-2,11019,Derek Cleary,28-29,Chris Lee,29-28,Barry Luxenberg,29-28,10,4,0,14,True
2020-05-09,898337ef520fe4d3,3,Carla Esparza,Michelle Waterson,1,1,0,45,103,48,106,1,10,46,2020-05-09 00:00:00,0,0,44,98,44,98,0,0,0,0,1,5,4,8,1,10,46,11018,Sal D'Amato,29-28,Howard Reichbach,30-27,Dave Tirelli,27-30,8,9,0,17,True
2020-05-13,5f8e00c27b7e7410,3,Ray Borg,Ricky Simon,0,1,0,47,91,53,98,0,2,30,2020-05-13 00:00:00,1,0,67,144,93,170,7,11,323,0,20,53,40,72,7,9,293,11032,Derek Cleary,29-28,Sal D'Amato,29-28,Dave Tirelli,28-29,0,16,0,16,True
2020-05-13,5f8e00c27b7e7410,3,Ben Rothwell,Ovince Saint Preux,1,1,0,56,110,86,142,1,3,349,2020-05-13 00:00:00,0,1,42,82,46,87,0,0,22,-1,14,28,40,55,1,3,327,11034,Derek Cleary,29-28,Sal D'Amato,28-29,Dave Tirelli,29-28,14,2,0,16,True
2020-05-16,dfb965c9824425db,3,Angela Hill,Claudia Gadelha,0,1,1,90,176,93,179,0,0,37,2020-05-16 00:00:00,1,0,84,210,92,218,1,4,167,-1,-6,34,-1,39,1,4,130,11045,Sal D'Amato,28-29,Chris Lee,29-28,Dave Tirelli,29-28,13,4,0,17,True
2020-05-16,dfb965c9824425db,3,Dan Ige,Edson Barboza,1,1,0,79,164,100,189,1,4,126,2020-05-16 00:00:00,0,1,80,144,87,152,0,0,115,-1,-1,20,13,37,1,4,11,11044,Derek Cleary,29-28,Sal D'Amato,29-28,Troy Wincapaw,28-29,2,16,0,18,True
2020-05-30,14b9e0f2679a2205,3,Augusto Sakai,Blagoy Ivanov,1,1,0,78,161,89,174,0,0,106,2020-05-30 00:00:00,0,0,66,125,71,130,1,3,68,0,12,36,18,44,-1,-3,38,11056,Michael Bell,27-30,Junichiro Kamijo,29-28,Ron McCarthy,29-28,10,3,0,13,True
2020-06-13,1e13936d708bcff7,3,Charles Rosa,Kevin Aguilar,1,1,0,69,173,69,173,0,1,0,2020-06-13 00:00:00,0,0,53,135,53,135,0,2,4,0,16,38,16,38,0,-1,-4,11077,Eric Colón,29-28,Sal D'Amato,29-28,Dave Hagen,28-29,14,0,0,14,True
2020-06-13,1e13936d708bcff7,3,Andre Fili,Charles Jourdain,1,1,0,44,171,52,183,5,6,106,2020-06-13 00:00:00,0,1,62,138,65,142,0,0,14,-1,-18,33,-13,41,5,6,92,11076,Derek Cleary,29-28,Eric Colón,29-28,Ron McCarthy,28-29,11,3,0,14,True
2020-07-11,dbd198f780286aca,5,Alexander Volkanovski,Max Holloway,1,1,0,137,272,139,275,3,9,86,2020-07-11 00:00:00,0,0,102,268,111,277,0,0,0,0,35,4,28,-2,3,9,86,11126,Mark Collett,48-47,David Lethaby,47-48,Clemens Werner,48-47,9,18,0,27,True
2020-07-11,dbd198f780286aca,3,Elizeu Zaleski Dos Santos,Muslim Salikhov,0,1,0,46,138,46,138,0,4,53,2020-07-11 00:00:00,1,0,40,88,40,88,0,3,2,0,-6,-50,-6,-50,0,-1,-51,11121,Lukasz Bosacki,30-27,David Lethaby,28-29,Clemens Werner,29-28,14,2,0,16,True
2020-07-11,dbd198f780286aca,3,Jessica Andrade,Rose Namajunas,0,1,0,71,205,79,213,1,3,29,2020-07-11 00:00:00,1,0,82,235,82,235,0,1,0,0,11,30,3,22,-1,-2,-29,11124,Mark Collett,28-29,Anders Ohlsson,29-28,Vito Paolillo,29-28,0,19,0,19,True
2020-07-25,dde70a112e053a6c,3,Mauricio Rua,Rogerio Nogueira,1,1,0,54,103,78,129,2,4,177,2020-07-25 00:00:00,0,0,46,100,75,129,0,0,81,0,8,3,3,0,2,4,96,11171,Ben Cartlidge,29-28,Mark Collett,28-29,David Lethaby,29-28,9,8,0,17,True
2020-07-25,dde70a112e053a6c,3,Carla Esparza,Marina Rodriguez,1,1,0,33,60,118,152,5,9,534,2020-07-25 00:00:00,0,0,40,76,91,129,0,0,64,0,-7,-16,27,23,5,9,470,11169,Ben Cartlidge,29-28,Anders Ohlsson,28-29,Clemens Werner,30-27,9,9,0,18,True
2020-08-08,7a82635ffa9b59fe,3,Ali Alqaisi,Irwin Rivera,0,1,0,44,105,54,118,2,9,115,2020-08-08 00:00:00,1,0,36,73,45,82,2,5,62,0,-8,-32,-9,-36,0,-4,-53,11198,Eric Colón,29-28,Dave Hagen,28-29,Junichiro Kamijo,29-28,5,9,0,14,True
2020-08-22,af1e5c64b8663aa0,5,Frankie Edgar,Pedro Munhoz,1,1,0,135,363,135,363,2,8,18,2020-08-22 00:00:00,0,0,166,350,166,350,0,0,0,0,-31,13,-31,13,2,8,18,11241,Derek Cleary,48-47,Eric Colón,48-47,Sal D'Amato,46-49,4,19,0,23,True
2020-09-12,9c37681096c6f3a9,5,Angela Hill,Michelle Waterson,0,1,0,131,261,146,278,0,0,130,2020-09-12 00:00:00,1,0,128,324,162,361,1,18,243,0,-3,63,16,83,1,18,113,11287,Derek Cleary,48-47,Sal D'Amato,49-46,Chris Lee,47-48,11,10,0,21,True
2020-09-19,831b937811804dad,3,Andre Ewell,Irwin Rivera,1,1,0,123,299,124,301,0,0,48,2020-09-19 00:00:00,0,0,81,176,85,180,1,9,18,0,42,123,39,121,-1,-9,30,11302,Michael Bell,29-28,Dave Hagen,29-28,Junichiro Kamijo,28-29,17,1,0,18,True
2020-09-19,831b937811804dad,3,Darren Stewart,Kevin Holland,0,1,0,57,110,97,159,3,8,249,2020-09-19 00:00:00,1,0,74,129,163,223,0,3,215,0,17,19,66,64,-3,-5,-34,11309,Eric Colón,29-28,Sal D'Amato,29-28,Ron McCarthy,28-29,3,16,0,19,True
2020-09-26,e69c5ce12f4e762b,3,Hakeem Dawodu,Zubaira Tukhugov,1,1,0,69,136,70,137,0,0,0,2020-09-26 00:00:00,0,0,35,93,40,98,1,7,123,0,34,43,30,39,-1,-7,-123,11355,Ahmed Korchi,29-28,Anders Ohlsson,30-27,Dave Tirelli,28-29,7,13,3,23,True
2020-10-17,d4f364dd076bb0e2,3,Guram Kutateladze,Mateusz Gamrot,1,1,1,37,86,43,93,0,1,1,2020-10-17 00:00:00,0,0,52,126,69,151,5,16,209,1,-15,-40,-26,-58,-5,-15,-208,11441,David Lethaby,28-29,Darryl Ransom,29-28,Victor Wolf,29-28,14,3,0,17,True
2020-11-14,3bc27ec15facbcf3,3,Geraldo De Freitas,Tony Gravely,0,1,0,76,128,108,165,1,4,2,2020-11-14 00:00:00,1,0,49,101,86,144,7,17,595,0,-27,-27,-22,-21,6,13,593,11519,Michael Bell,29-28,Sal D'Amato,28-29,Dave Hagen,30-27,1,15,0,16,True
2020-11-14,3bc27ec15facbcf3,5,Paul Felder,Rafael Dos Anjos,0,1,0,98,190,134,226,1,2,100,2020-11-14 00:00:00,1,0,92,162,155,231,6,22,855,0,-6,-28,21,5,5,20,755,11525,Derek Cleary,50-45,Sal D'Amato,50-45,Chris Lee,47-48,0,20,0,20,True
2020-12-05,398b440e73d55b8b,3,John Allan,Roman Dolidze,0,1,0,29,86,48,117,1,1,15,2020-12-05 00:00:00,1,0,51,109,118,205,3,5,436,0,22,23,70,88,2,4,421,11566,Michael Bell,29-28,Dave Hagen,30-27,Chris Lee,28-29,0,19,0,19,True
2021-01-16,307064d3e0f036c2,3,David Zawada,Ramazan Emeev,0,1,0,44,114,114,190,1,1,126,2021-01-16 00:00:00,1,0,53,101,101,160,4,9,268,0,9,-13,-13,-30,3,8,142,11633,Michael Bell,28-29,Ben Cartlidge,29-28,David Lethaby,29-28,3,15,0,18,True
2021-01-16,307064d3e0f036c2,3,Carlos Felipe,Justin Tafa,1,1,0,77,142,77,142,0,1,41,2021-01-16 00:00:00,0,0,86,148,109,171,0,2,113,0,-9,-6,-32,-29,0,-1,-72,11634,Lukasz Bosacki,29-28,Anders Ohlsson,28-29,Paul Sutherland,29-28,4,16,0,20,True
2021-01-20,56116537d71a578c,3,Matt Schnell,Tyson Nam,1,1,0,85,214,85,214,0,0,0,2021-01-20 00:00:00,0,0,58,193,58,193,0,0,0,0,27,21,27,21,0,0,0,11650,Michael Bell,29-28,Eric Colón,28-29,Anders Ohlsson,29-28,14,2,0,16,True
2021-01-23,4304992c2acc187b,3,Movsar Evloev,Nik Lentz,1,1,0,82,170,137,235,2,2,276,2021-01-23 00:00:00,0,0,46,127,50,137,1,5,86,0,36,43,87,98,1,-3,190,11656,Ben Cartlidge,29-28,Eric Colón,28-29,Paul Sutherland,29-28,26,0,0,26,True
2021-02-06,a1153013cb5f628f,3,Beneil Dariush,Diego Ferreira,1,1,0,62,116,74,132,5,15,443,2021-02-06 00:00:00,0,0,54,121,74,145,0,1,58,0,8,-5,0,-13,5,14,385,11681,Dave Hagen,29-28,Chris Lee,29-28,Jerin Valel,28-29,20,0,0,20,True
2021-03-06,6e2b1d631832921d,3,Casey Kenney,Dominick Cruz,0,1,0,74,193,74,193,0,2,26,2021-03-06 00:00:00,1,0,89,202,115,229,2,9,127,0,15,9,41,36,2,7,101,11727,Michael Bell,28-29,Derek Cleary,29-28,Sal D'Amato,30-27,1,23,0,24,True
2021-03-13,8c90c1563972e44d,3,Cortney Casey,Jj Aldrich,0,1,0,55,131,121,202,0,1,2,2021-03-13 00:00:00,1,0,45,80,58,99,4,7,344,0,-10,-51,-63,-103,4,6,342,11733,Michael Bell,29-28,Sal D'Amato,28-29,Rick Winter,29-28,15,1,0,16,True
2021-03-13,8c90c1563972e44d,3,Manel Kape,Matheus Nicolau,0,1,0,61,150,73,165,0,0,38,2021-03-13 00:00:00,1,0,55,102,76,132,2,9,151,0,-6,-48,3,-33,2,9,113,11741,Dave Hagen,28-29,Chris Lee,29-28,Bryan Miner,29-28,22,0,0,22,True
2021-03-27,6597b611f1c32555,3,Michal Oleksiejczuk,Modestas Bukauskas,1,1,0,56,122,77,144,0,2,69,2021-03-27 00:00:00,0,0,58,167,62,172,0,1,4,0,-2,-45,15,-28,0,1,65,11791,Eric Colón,28-29,Ron McCarthy,29-28,Tony Weeks,29-28,1,17,0,18,True
2021-04-10,9114c8ded5ccd71d,3,Ignacio Bahamondes,John Makdessi,0,1,0,112,312,117,318,0,4,74,2021-04-10 00:00:00,1,0,124,232,145,257,0,0,13,0,12,-80,28,-61,0,-4,-61,11829,Derek Cleary,28-29,Sal D'Amato,29-28,Dave Hagen,30-27,0,15,0,15,True
2021-04-10,9114c8ded5ccd71d,3,Hunter Azure,Jack Shore,0,1,0,45,80,78,121,0,6,242,2021-04-10 00:00:00,1,0,36,57,57,84,6,13,317,0,-9,-23,-21,-37,6,7,75,11827,Michael Bell,30-27,Sal D'Amato,30-27,Dave Hagen,28-29,0,16,0,16,True
2021-04-17,4a35913bd9aa4161,3,Alexandr Romanov,Juan Espino,1,1,0,32,53,53,77,2,4,341,2021-04-17 00:00:00,0,0,12,22,44,56,4,5,175,0,20,31,9,21,-2,-1,166,11855,Dave Hagen,29-28,Chris Lee,28-29,Tony Weeks,29-28,0,6,2,8,True
2021-04-17,4a35913bd9aa4161,3,Alexander Munoz,Luis Pena,0,1,0,80,169,82,172,4,9,141,2021-04-17 00:00:00,1,0,90,195,90,195,0,0,3,0,10,26,8,23,-4,-9,-138,11857,Michael Bell,28-29,Sal D'Amato,29-28,Rick Winter,29-28,11,5,0,16,True
2021-04-17,4a35913bd9aa4161,3,Justine Kish,Tracy Cortez,0,1,1,55,119,72,140,0,1,38,2021-04-17 00:00:00,1,0,66,112,84,138,3,5,386,-1,11,-7,12,-2,3,4,348,11856,Derek Cleary,29-28,Sal D'Amato,28-29,Rick Winter,30-27,5,7,1,13,True
2021-04-17,4a35913bd9aa4161,3,Jessica Penne,Lupita Godinez,1,1,0,31,87,98,158,1,7,270,2021-04-17 00:00:00,0,0,40,74,68,106,3,9,250,0,-9,13,30,52,-2,-2,20,11854,Michael Bell,29-28,Derek Cleary,29-28,Rick Winter,28-29,6,11,0,17,True
2021-04-24,27541033b97c076d,3,Dwight Grant,Stefan Sekulic,1,1,0,49,156,52,160,1,1,25,2021-04-24 00:00:00,0,0,33,52,39,59,3,7,124,0,16,104,13,101,-2,-6,-99,11877,Derek Cleary,28-29,Chris Lee,29-28,Howard Reichbach,29-28,6,13,0,19,True
2021-05-01,d57e6a8971b6d2bd,3,Kai Kamaka,Tj Brown,0,1,1,61,128,85,155,1,1,338,2021-05-01 00:00:00,1,0,82,211,110,243,2,4,36,-1,21,83,25,88,1,3,-302,11887,Michael Bell,29-28,Adalaide Byrd,27-30,Sal D'Amato,29-28,15,0,0,15,True
2021-05-01,d57e6a8971b6d2bd,3,Luana Carolina,Poliana Botelho,1,1,0,25,46,100,130,0,0,328,2021-05-01 00:00:00,0,0,34,57,87,112,1,4,279,0,-9,-11,13,18,-1,-4,49,11889,Sal D'Amato,28-29,Dave Hagen,29-28,Junichiro Kamijo,29-28,13,0,2,15,True
